
|   double|   double|  double|double|
|      deg|      deg|        |      |
|     null|     null|    null|  null|
 28.165119 62.354259      8.0    1.0 
 28.255931 62.460078      1.0    1.0 
 28.302043 62.503533      1.0    1.0 
 28.168838 62.360276      1.0    1.0 
 29.569933 63.002807      1.0    1.0 
 29.216807 62.932958      1.0    1.0 
 28.745455 62.776309      1.0    1.0 
 28.198806 62.401915      1.0    1.0 
 28.794157 62.796929      1.0    1.0 
 28.860777  62.82325      1.0    1.0 
 28.042734 61.999974      1.0    1.0 
 28.780516 62.792149      4.0    1.0 
 28.067604 61.856197      1.0    1.0 
 28.044364 61.961396      1.0    1.0 
 28.054024 62.132059      1.0    1.0 
 29.097276 62.903233      1.0    1.0 
 28.339792 62.542408      1.0    1.0 
 30.010611 63.052918      1.0    1.0 
 29.043526 62.888174      1.0    1.0 
 28.734069 62.775084      1.0    1.0 
 28.048196 62.119847      1.0    1.0 
 28.313679 62.523024      1.0    1.0 
 30.095724  63.05824      1.0    1.0 
 28.036549 62.005229      1.0    1.0 
 29.676809 63.023186      1.0    1.0 
 28.326062 62.534997      1.0    1.0 
 29.692391 63.025581      1.0    1.0 
 29.599047 63.013035      2.0    1.0 
 28.085099 61.793249      1.0    1.0 
 29.714711 63.028862      1.0    1.0 
 28.033955 61.990322      1.0    1.0 
 28.034368 62.054611      1.0    1.0 
  29.48828 62.996173      1.0    1.0 
 28.789644 62.802684      1.0    1.0 
 30.134294 63.062046      1.0    1.0 
 29.216332 62.939847      1.0    1.0 
 28.150738 62.358287      2.0    1.0 
 28.420735 62.613005      1.0    1.0 
 30.129984 63.064397      1.0    1.0 
 28.026079 62.006916      1.0    1.0 
 28.988044 62.878304      1.0    1.0 
 28.459747 62.640084      1.0    1.0 
 28.950866 62.866713      1.0    1.0 
 28.362263 62.573671      1.0    1.0 
 28.027122 61.957352      1.0    1.0 
 29.028788 62.892579      1.0    1.0 
 28.067733 62.231904      1.0    1.0 
 28.234304 62.467334      1.0    1.0 
 28.080994  62.26238      1.0    1.0 
 28.301319 62.529722      1.0    1.0 
 28.467005 62.649392      1.0    1.0 
 28.434243 62.629851      1.0    1.0 
 28.099458 62.302392      1.0    1.0 
 29.785309 63.044855      1.0    1.0 
 28.075317 62.258789      1.0    1.0 
 28.760147 62.800256      1.0    1.0 
 28.292741 62.526983      1.0    1.0 
 30.103104 63.068856      1.0    1.0 
   28.0718 62.257944      1.0    1.0 
 29.214957 62.949747      1.0    1.0 
 29.157173 62.935135      1.0    1.0 
 29.939191 63.061111      1.0    1.0 
 28.303561 62.539294      1.0    1.0 
 28.683218 62.769685      1.0    1.0 
 28.212721  62.45699      1.0    1.0 
 29.140284 62.932687      1.0    1.0 
 28.901421 62.859272      1.0    1.0 
 28.017091 61.916913      1.0    1.0 
 28.451928 62.650717      1.0    1.0 
 28.005687 61.996571      1.0    1.0 
 28.889116 62.856651      2.0    1.0 
 28.018314 61.901633      1.0    1.0 
 29.131197 62.932878      1.0    1.0 
 28.102703 62.331752      1.0    1.0 
 28.788614 62.820292      1.0    1.0 
  28.04894 62.237225      1.0    1.0 
 28.728501 62.796833      1.0    1.0 
 28.014536 62.138605      1.0    1.0 
 28.101361 62.333986      1.0    1.0 
 29.139488 62.937164      1.0    1.0 
 28.273514 62.526131      1.0    1.0 
 28.032123 61.834951      1.0    1.0 
 29.264639 62.968605      1.0    1.0 
 28.338877 62.579318      1.0    1.0 
 28.837776 62.842604      1.0    1.0 
 28.006223 61.924171      1.0    1.0 
 28.021122  62.17433      1.0    1.0 
 28.438896 62.649691      1.0    1.0 
 29.785194 63.055711      1.0    1.0 
 28.020156 62.180395      1.0    1.0 
 27.993655 61.992833      1.0    1.0 
 27.992892 61.963738      1.0    1.0 
 28.950364 62.887358      1.0    1.0 
 28.779553 62.826557      1.0    1.0 
 29.465555 63.015403      1.0    1.0 
 28.023727 61.821264      1.0    1.0 
 28.829786 62.847221      1.0    1.0 
 28.944101 62.888087      1.0    1.0 
 29.729595 63.055497      1.0    1.0 
 29.861439 63.068857      1.0    1.0 
 28.019765 62.213639      1.0    1.0 
  28.84113 62.853153      1.0    1.0 
 29.358787 62.997882      1.0    1.0 
 27.991045 61.918787      1.0    1.0 
 27.986132 61.947535      1.0    1.0 
 28.049429 62.282039      1.0    1.0 
 29.239577 62.972636      1.0    1.0 
 27.983112 62.084149      1.0    1.0 
 29.051427 62.923949      1.0    1.0 
 28.110148 62.380061      1.0    1.0 
 27.978397 61.985902      1.0    1.0 
 28.312172 62.580056      1.0    1.0 
 28.005295 62.195149      1.0    1.0 
 28.315008 62.584188      1.0    1.0 
  27.99947  62.18424      1.0    1.0 
 29.133795 62.950457      1.0    1.0 
 27.979434 62.106896      1.0    1.0 
 29.125744  62.94926      1.0    1.0 
 28.091832 62.368395      1.0    1.0 
 28.384157 62.637015      1.0    1.0 
 27.970885 61.963814      1.0    1.0 
 28.003259 61.826844      1.0    1.0 
 27.984933 62.157152      1.0    1.0 
 29.357524 63.005379      1.0    1.0 
 27.981992 61.886259      1.0    1.0 
 27.978861 61.895364      6.0    1.0 
  28.95813 62.904072      1.0    1.0 
 27.980106 62.149889      1.0    1.0 
 30.116959 63.093909      1.0    1.0 
 28.264756  62.55467      3.0    1.0 
  28.33489 62.608278      1.0    1.0 
 28.562028 62.744924      1.0    1.0 
 27.970548 62.115639      1.0    1.0 
 28.014423 62.251423      1.0    1.0 
 27.960527 62.055938      1.0    1.0 
 28.100549 62.395008      1.0    1.0 
 28.837078 62.866461      1.0    1.0 
 27.967276 61.917012      1.0    1.0 
 29.275549 62.992854      1.0    1.0 
 28.314915 62.599213      1.0    1.0 
 27.971457 62.151634      1.0    1.0 
 27.955213 61.992252      1.0    1.0 
 28.132226 62.438262      1.0    1.0 
 28.638224 62.787791      1.0    1.0 
 27.990984  62.21713      1.0    1.0 
  27.96188 61.917262      1.0    1.0 
 28.764519 62.842861      1.0    1.0 
 29.370133 63.015758      1.0    1.0 
 29.758061 63.074124      1.0    1.0 
 28.101798 62.408075      1.0    1.0 
 28.020866 62.289449      1.0    1.0 
 28.522819 62.733809      1.0    1.0 
 27.978017 61.844924      1.0    1.0 
 27.958588 61.915864      4.0    1.0 
 29.231138 62.987758      1.0    1.0 
 27.948506  61.97571      1.0    1.0 
 28.928521 62.905943      1.0    1.0 
 29.065032 62.947268      1.0    1.0 
 29.981289 63.096229      1.0    1.0 
 29.271542 62.998932      1.0    1.0 
 27.946352 62.076632      1.0    1.0 
 30.094393  63.10257      1.0    1.0 
 28.446372 62.697253      1.0    1.0 
 29.015915 62.934832      1.0    1.0 
  27.94126 61.993935      1.0    1.0 
 30.098041  63.10363      1.0    1.0 
 29.075446 62.952613      1.0    1.0 
 27.968788 62.194897      1.0    1.0 
 29.032197   62.9415      1.0    1.0 
 28.969099 62.922959      1.0    1.0 
 28.358762 62.646474      1.0    1.0 
 30.085504 63.105551      8.0    1.0 
 28.470944 62.715886      1.0    1.0 
 27.957654 62.175099      1.0    1.0 
  27.96982 62.212759      1.0    1.0 
 28.493128 62.729657      1.0    1.0 
 28.074469 62.401163      1.0    1.0 
 29.075502 62.958659      1.0    1.0 
 29.957287 63.102137      1.0    1.0 
 28.192909 62.527573      1.0    1.0 
 27.933393 62.100895      1.0    1.0 
  27.92941  62.08089      1.0    1.0 
 28.090756 62.427236      5.0    1.0 
 29.868438 63.097333      1.0    1.0 
 29.199621 62.993028      1.0    1.0 
 30.019403 63.108117      1.0    1.0 
 28.503423 62.742598      1.0    1.0 
 28.080147 62.417722      1.0    1.0 
 29.129971 62.977017      1.0    1.0 
 27.969823 61.793451      1.0    1.0 
  27.96527 62.235629      1.0    1.0 
 28.324459 62.637122      1.0    1.0 
  28.66861 62.823305      1.0    1.0 
 28.532233 62.759616      1.0    1.0 
 29.357921 63.029781      1.0    1.0 
 29.047365 62.956545      1.0    1.0 
 28.347406 62.654091      1.0    1.0 
 29.100648 62.971252      1.0    1.0 
 29.998414 63.109476      1.0    1.0 
  29.13067 62.979347      1.0    1.0 
 27.995034 62.303439      1.0    1.0 
 29.076161 62.965291      1.0    1.0 
 28.209566 62.553336      1.0    1.0 
 28.293831 62.618875      1.0    1.0 
 29.958115 63.107788      1.0    1.0 
 27.958464 62.231744      1.0    1.0 
 29.986572 63.110099      1.0    1.0 
 28.886792 62.909074      1.0    1.0 
 28.769695 62.867373      1.0    1.0 
 30.014117 63.111973      1.0    1.0 
 29.124794 62.979571      1.0    1.0 
 27.982074 62.288316      8.0    1.0 
 29.103362 62.975001      1.0    1.0 
 28.302592 62.630424      1.0    1.0 
 28.168448 62.524387      1.0    1.0 
 28.185776 62.540966      1.0    1.0 
  29.03501 62.958491      1.0    1.0 
 28.575327 62.788591      1.0    1.0 
 28.720919 62.852441      1.0    1.0 
 29.826446 63.101586      1.0    1.0 
 28.860409 62.904748      1.0    1.0 
 29.698352 63.088751      1.0    1.0 
 27.966079 62.269489      1.0    1.0 
 28.500874 62.752958      1.0    1.0 
 28.334928 62.655859      1.0    1.0 
 27.921895 62.151281      1.0    1.0 
 27.933971 62.195932      1.0    1.0 
 27.948185 62.235509      1.0    1.0 
 27.925796 62.173688      1.0    1.0 
 28.300605 62.634852      1.0    1.0 
 29.155807 62.993374      1.0    1.0 
 28.018702 62.365109      1.0    1.0 
 29.415618 63.048937      1.0    1.0 
 28.984351 62.947653      1.0    1.0 
 28.062317 62.424479      1.0    1.0 
 29.165359 62.996962      1.0    1.0 
 27.902762 62.077327      1.0    1.0 
 27.957378 62.265316      1.0    1.0 
 28.962857 62.942386      1.0    1.0 
 27.914325 62.147983      1.0    1.0 
 29.054493 62.969108      1.0    1.0 
 28.733848 62.863786      1.0    1.0 
 29.268677 63.022612      1.0    1.0 
 29.810601 63.105493      1.0    1.0 
 28.432202 62.722775      1.0    1.0 
 27.911121 61.894558      1.0    1.0 
 28.632148 62.822654      1.0    1.0 
 28.763594 62.876359      1.0    1.0 
 27.918565 61.864276      1.0    1.0 
 29.180879 63.004069      1.0    1.0 
 29.488649 63.065935      1.0    1.0 
 27.953919 62.272631      1.0    1.0 
 29.157748 62.999201      1.0    1.0 
 29.089231 62.982374      1.0    1.0 
 29.717267 63.098378      1.0    1.0 
 28.111921 62.491054      8.0    1.0 
 29.244428 63.021141      1.0    1.0 
 27.931517 62.231019      1.0    1.0 
  28.99966 62.959296      1.0    1.0 
 27.930571 62.231147      8.0    1.0 
 27.907785 62.164556      1.0    1.0 
 29.286985 63.031025      1.0    1.0 
 28.764817 62.882169      1.0    1.0 
 27.888001 62.076506      1.0    1.0 
 27.885841 61.977106      2.0    1.0 
 27.883304 62.023817      1.0    1.0 
 29.193941 63.012935      1.0    1.0 
 27.884138  62.06116      1.0    1.0 
 29.280206 63.032563      1.0    1.0 
 27.980128 62.340123      1.0    1.0 
 28.402862 62.717122      1.0    1.0 
 28.055236 62.440883      1.0    1.0 
 28.219422 62.594667      1.0    1.0 
 28.913959 62.937772      1.0    1.0 
 29.339649 63.045843      1.0    1.0 
 28.313734 62.663473      1.0    1.0 
 27.889373 62.125427      1.0    1.0 
 28.667187 62.848891      1.0    1.0 
 28.448899 62.745751      1.0    1.0 
 28.823095  62.90936      1.0    1.0 
 27.882648 61.934961      1.0    1.0 
 29.013622 62.970505      1.0    1.0 
 28.025447 62.413516      1.0    1.0 
 28.327645 62.676397      1.0    1.0 
 29.571531 63.087799      1.0    1.0 
 29.097652 62.994074      1.0    1.0 
 29.521993 63.080829      1.0    1.0 
 28.385349 62.712717      1.0    1.0 
 27.888999 61.892754      1.0    1.0 
 29.731857 63.109217      1.0    1.0 
 28.953746 62.955008      1.0    1.0 
 28.800247 62.904471      1.0    1.0 
 28.204438 62.591982      1.0    1.0 
  29.89387 63.124508      1.0    1.0 
 28.508363 62.781467      1.0    1.0 
 29.344439 63.051782      1.0    1.0 
 28.537392 62.796292      1.0    1.0 
 29.853747 63.122355      1.0    1.0 
 29.078544 62.991944      1.0    1.0 
 28.914381 62.944621      1.0    1.0 
 29.675913 63.104449      1.0    1.0 
 29.092804 62.995992      1.0    1.0 
 29.836323 63.121686      1.0    1.0 
 29.095143 62.997669      1.0    1.0 
 28.211454 62.602816      1.0    1.0 
 27.883139 62.160938      1.0    1.0 
  27.86485 62.015301      1.0    1.0 
  27.97961 62.366529      1.0    1.0 
 27.902495 62.222476      1.0    1.0 
 27.879396 61.881142      1.0    1.0 
 27.862103 62.062739      1.0    1.0 
 28.422961 62.744033      1.0    1.0 
 28.045726 62.456665      1.0    1.0 
 28.621295 62.841446      1.0    1.0 
 28.748184 62.893239      1.0    1.0 
 28.853544 62.930899      1.0    1.0 
 27.865761  62.11217      1.0    1.0 
 27.879455 62.172917      1.0    1.0 
 28.819418 62.919434      1.0    1.0 
 28.534362 62.803266      1.0    1.0 
 28.056254 62.474065      1.0    1.0 
 29.787041 63.123195      1.0    1.0 
 28.799441 62.915241      1.0    1.0 
 28.140437 62.557233      1.0    1.0 
 29.110881 63.009265      1.0    1.0 
 28.419518 62.748268      1.0    1.0 
 28.436699 62.757772      1.0    1.0 
 27.873172 61.867886      1.0    1.0 
 28.416355  62.74721      1.0    1.0 
 27.854778 62.084033      1.0    1.0 
 28.555734 62.818211      1.0    1.0 
 27.987472 62.398786      1.0    1.0 
 28.586011 62.832183      1.0    1.0 
 30.059455 63.145274      1.0    1.0 
 29.265817 63.047115      1.0    1.0 
 27.973485 62.382648      1.0    1.0 
 28.669186 62.869336      1.0    1.0 
 27.870412 62.178904      1.0    1.0 
 27.894763 62.246408      1.0    1.0 
 27.847162  62.04067      1.0    1.0 
 27.882374 62.217423      1.0    1.0 
 29.646336 63.111909      1.0    1.0 
 27.881225  62.21678      1.0    1.0 
 29.796819 63.128586      1.0    1.0 
 29.313322 63.058516      1.0    1.0 
 29.280723 63.052544      1.0    1.0 
  27.98321 62.403634      1.0    1.0 
 29.237353 63.044268      1.0    1.0 
 29.150071 63.024498      1.0    1.0 
 28.765448 62.910081      2.0    1.0 
 27.843653 62.075032      1.0    1.0 
 27.906265 62.285059      1.0    1.0 
 27.884826 61.803049      1.0    1.0 
 27.841481 61.980027      1.0    1.0 
 29.945741 63.143184      1.0    1.0 
 28.859924 62.944197      1.0    1.0 
 28.355594 62.721912      1.0    1.0 
 28.906045 62.959514      1.0    1.0 
 27.904719 62.288992      1.0    1.0 
 27.846858 62.124376      1.0    1.0 
 29.554618 63.103884      1.0    1.0 
 29.289066 63.058169      1.0    1.0 
 28.670802  62.87793      1.0    1.0 
 27.950803 62.370957      1.0    1.0 
 28.280249 62.679237      4.0    1.0 
 27.881584  62.25241      1.0    1.0 
 28.567574 62.836083      1.0    1.0 
 27.835045 61.958907      3.0    1.0 
 28.494289 62.802378      1.0    1.0 
 27.941137 62.363644      1.0    1.0 
 29.040446 63.003019      1.0    1.0 
 28.342324 62.720914      1.0    1.0 
 27.878774 62.253077      1.0    1.0 
 27.932948  62.35366      1.0    1.0 
 29.316647 63.067926      1.0    1.0 
 28.342077 62.722131      1.0    1.0 
 27.859226 62.206366      1.0    1.0 
 28.433137 62.773362      1.0    1.0 
 27.839506 62.136423      1.0    1.0 
 28.331841 62.717329      1.0    1.0 
 27.830336 62.095836      1.0    1.0 
 28.178069  62.61494      1.0    1.0 
 28.723365 62.906132      1.0    1.0 
  27.84062 61.879832      1.0    1.0 
 27.822206 62.042502      1.0    1.0 
 28.850782 62.954331      1.0    1.0 
 29.762725 63.139271      1.0    1.0 
 27.821971 61.942067      1.0    1.0 
 29.956257 63.155106      1.0    1.0 
  28.96331 62.989541      1.0    1.0 
 27.845445 62.203167      1.0    1.0 
 28.449195 62.790846      1.0    1.0 
  28.91466 62.975399      1.0    1.0 
  28.27213 62.689926      1.0    1.0 
   27.9437 62.392946      1.0    1.0 
 29.852566 63.149077      1.0    1.0 
 29.295052  63.07155      1.0    1.0 
 27.875111 62.282049      1.0    1.0 
 28.296768 62.707014      1.0    1.0 
 28.668247 62.892834      1.0    1.0 
 29.160449 63.044332      1.0    1.0 
 28.683869 62.901436      1.0    1.0 
  28.06829 62.542554      8.0    1.0 
 27.874675 62.298482      1.0    1.0 
 27.803663  62.00526      1.0    1.0 
 28.773805 62.936091      1.0    1.0 
 29.306505 63.078973      1.0    1.0 
 28.351338 62.747056      1.0    1.0 
 29.609786 63.128551      1.0    1.0 
 28.628681 62.881804      1.0    1.0 
 28.712973 62.915303      1.0    1.0 
 28.919557 62.985074      1.0    1.0 
 29.578774 63.125387      1.0    1.0 
 28.453395 62.803876      1.0    1.0 
 27.816442 61.882992      8.0    1.0 
 29.394488 63.097654      1.0    1.0 
 29.100579 63.035856      1.0    1.0 
 28.771559 62.938351      1.0    1.0 
 28.801921 62.948918      1.0    1.0 
 27.819222 61.864322      1.0    1.0 
 28.521238 62.839902      1.0    1.0 
 29.144382 63.048609      1.0    1.0 
 28.983301 63.007335      1.0    1.0 
  27.79446 61.979944      1.0    1.0 
 28.654782 62.897708      1.0    1.0 
 27.952021 62.432811      1.0    1.0 
 29.551799 63.125428      1.0    1.0 
 27.792091 62.046631      1.0    1.0 
 27.790909 62.018624      1.0    1.0 
 27.805157 62.147908      1.0    1.0 
 28.018892 62.509325      1.0    1.0 
 28.581988 62.869554      1.0    1.0 
 27.795432 61.936778      1.0    1.0 
  28.76397 62.941553      1.0    1.0 
 28.398087 62.783612      1.0    1.0 
 27.865626 62.313873      1.0    1.0 
 28.748126 62.937227      1.0    1.0 
 27.794146 61.923194      1.0    1.0 
 28.481746  62.82792      1.0    1.0 
 27.965336 62.460344      1.0    1.0 
    29.154 63.056391      1.0    1.0 
 28.914561 62.993273      1.0    1.0 
 28.965197 63.008617      1.0    1.0 
 28.098215 62.592622      1.0    1.0 
 28.901909 62.991298      1.0    1.0 
 28.698419 62.922682      1.0    1.0 
 30.020542 63.176177      1.0    1.0 
 29.738309 63.154596      1.0    1.0 
 29.678116 63.148103      1.0    1.0 
 27.886101 62.363427      1.0    1.0 
 29.348856 63.099593      1.0    1.0 
 28.515861 62.848425      1.0    1.0 
  29.95189 63.173257      1.0    1.0 
 28.837745 62.972672      1.0    1.0 
  27.77651 62.031896      1.0    1.0 
 28.711195 62.929399      1.0    1.0 
 27.891258 62.376413      1.0    1.0 
 27.812213 62.226603      1.0    1.0 
 27.807698 61.827522      1.0    1.0 
 29.059424 63.039009      1.0    1.0 
 29.089871 63.046692      1.0    1.0 
 27.782807 62.133914      1.0    1.0 
 27.826288 62.268003      1.0    1.0 
 28.434459 62.813729      1.0    1.0 
 28.460133 62.826459      1.0    1.0 
 27.831951 62.280701      1.0    1.0 
 28.622336 62.898238      1.0    1.0 
 27.806351 62.221504      1.0    1.0 
 29.779989 63.162883      1.0    1.0 
 28.188759 62.670994      1.0    1.0 
 28.831684 62.975342      1.0    1.0 
 28.399209 62.797799      1.0    1.0 
 27.795679 62.198176      1.0    1.0 
 29.064377 63.042913      1.0    1.0 
 28.805624 62.967563      1.0    1.0 
 29.608246 63.145905      1.0    1.0 
 27.804761 62.231004      1.0    1.0 
  29.84962 63.171538      1.0    1.0 
 29.062827 63.045547      1.0    1.0 
 28.690901 62.930565      1.0    1.0 
 27.841041  62.31702      1.0    1.0 
 27.765344 61.958782      3.0    1.0 
 29.201424 63.078778      1.0    1.0 
 27.800793 61.811616      1.0    1.0 
 28.800849 62.970711      1.0    1.0 
 28.291992  62.74538      1.0    1.0 
 27.809031   62.2591      1.0    1.0 
  27.83984 62.321571      1.0    1.0 
